0.0,11,0	Avatar/NVRPlayer/Head	Avatar/NVRPlayer/LeftHand	Avatar/NVRPlayer/RightHand	CookingEnvironment(Clone)/PanFrying	CookingEnvironment(Clone)/SpoonBig	CookingEnvironment(Clone)/SpoonWood03	CookingEnvironment(Clone)/Pan02	CookingEnvironment(Clone)/bowl	CookingEnvironment(Clone)/Wisp	CookingEnvironment(Clone)/chopsticks_C	CookingEnvironment(Clone)/spoon_B	CookingEnvironment(Clone)/ricebowl_A_c02
6.3681,11,1	-6.6824,1.1292,3.932,354.1112,345.1407,356.0066	-6.4551,1.5615,4.599,6.3239,341.2309,16.9241	-6.1756,1.7494,4.5838,332.7388,6.5905,345.6877	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.395,11,1	-6.6824,1.1291,3.9319,354.1138,345.1381,356.0003	-6.4555,1.5606,4.5984,6.5166,341.0747,16.8748	-6.1614,1.7576,4.5813,330.8907,11.1332,345.7985	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.4226,11,1	-6.6824,1.1291,3.9319,354.1134,345.1325,356.0039	-6.4561,1.5598,4.5977,6.6817,340.9143,16.7725	-6.1472,1.7634,4.5789,329.6317,15.7789,345.3758	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.4522,11,1	-6.6824,1.1291,3.9318,354.1078,345.1367,356.0031	-6.4573,1.5593,4.5969,6.8037,340.6377,16.6402	-6.1266,1.7681,4.5758,328.4712,21.9804,344.7841	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.4802,11,1	-6.6823,1.1291,3.9318,354.1157,345.1333,356.0042	-6.4582,1.5593,4.5965,6.7842,340.4859,16.6488	-6.1188,1.7682,4.5751,328.1164,24.3043,345.2119	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.5094,11,1	-6.6823,1.1291,3.9318,354.1085,345.1373,356.0095	-6.4602,1.5596,4.5956,6.7226,340.0461,16.6397	-6.1002,1.7658,4.5749,327.5888,29.9629,346.135	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.5386,11,1	-6.6823,1.1291,3.9318,354.1059,345.1328,356.0081	-6.4614,1.5597,4.5953,6.6958,339.7614,16.6114	-6.0922,1.7622,4.5763,328.0509,31.802,346.3917	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.5672,11,1	-6.6823,1.1291,3.9317,354.1082,345.1303,356.0103	-6.4631,1.5598,4.5949,6.7192,339.326,16.5719	-6.0797,1.7544,4.5798,329.781,34.0641,347.1223	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.5948,11,1	-6.6823,1.1291,3.9316,354.1109,345.1306,356.0075	-6.4646,1.5597,4.5946,6.7853,338.954,16.5	-6.0686,1.7439,4.5846,332.0146,35.846,348.229	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.6245,11,1	-6.6823,1.1291,3.9315,354.1089,345.1328,356.0089	-6.466,1.5598,4.5943,6.8049,338.6361,16.3489	-6.0577,1.7294,4.5905,334.4276,37.5973,349.3622	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.653,11,1	-6.6823,1.1291,3.9316,354.1115,345.1316,356.0087	-6.4676,1.5599,4.5941,6.7724,338.3648,16.1614	-6.0446,1.7057,4.5995,338.8434,38.6727,350.5839	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.6817,11,1	-6.6823,1.1292,3.9316,354.1072,345.1298,356.0078	-6.4681,1.5601,4.5941,6.7655,338.2723,16.098	-6.0401,1.6934,4.6033,340.9088,38.8971,351.1083	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.7086,11,1	-6.6823,1.1292,3.9317,354.1124,345.1323,356.0051	-6.4692,1.5607,4.594,6.7031,338.0903,15.9646	-6.0321,1.6655,4.6117,345.538,39.4405,352.5836	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.7369,11,1	-6.6824,1.1292,3.9317,354.1143,345.125,356.0101	-6.4696,1.5611,4.594,6.6501,338.0083,15.8806	-6.0304,1.6527,4.6147,347.9307,39.476,353.1251	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.7654,11,1	-6.6824,1.1292,3.9318,354.1141,345.1247,356.0091	-6.4701,1.5619,4.5938,6.5237,337.9005,15.7848	-6.0296,1.6323,4.6189,351.1466,38.9727,353.7491	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.7947,11,1	-6.6825,1.1292,3.9317,354.1165,345.124,356.0075	-6.4706,1.5629,4.5937,6.4179,337.8353,15.7629	-6.032,1.6123,4.6224,354.6143,38.1113,354.7535	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.8234,11,1	-6.6825,1.1292,3.9317,354.1115,345.1196,356.0081	-6.471,1.5637,4.5935,6.384,337.7252,15.6957	-6.0379,1.5957,4.6243,357.2711,37.2751,356.1623	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.8508,11,1	-6.6825,1.1292,3.9316,354.1141,345.1114,356.0039	-6.4715,1.565,4.5931,6.2028,337.5941,15.5512	-6.0501,1.5777,4.6254,0.6847,34.9976,356.4902	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.8768,11,1	-6.6825,1.1291,3.9316,354.1106,345.1117,356.0063	-6.4717,1.5654,4.5929,6.1235,337.6021,15.5213	-6.0565,1.5728,4.6252,1.9496,33.8405,355.9211	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.9038,11,1	-6.6825,1.1291,3.9316,354.1162,345.1096,356.0014	-6.4721,1.566,4.5926,6.0472,337.554,15.4704	-6.069,1.5645,4.6248,4.0464,31.4653,355.1562	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.9325,11,1	-6.6825,1.1291,3.9316,354.1179,345.1051,356.0035	-6.4726,1.5663,4.5923,6.0721,337.414,15.4149	-6.0843,1.5573,4.6241,5.6544,28.715,354.925	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.9583,11,1	-6.6825,1.1291,3.9317,354.1139,345.1031,356.0021	-6.473,1.5662,4.5922,6.1395,337.2894,15.4004	-6.0989,1.552,4.623,6.7804,26.1025,354.8093	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.9893,11,1	-6.6824,1.1291,3.9318,354.1124,345.1004,356.0016	-6.4733,1.5659,4.5922,6.2375,337.1986,15.405	-6.1159,1.5472,4.6214,7.9334,22.8383,354.3989	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
7.0166,11,1	-6.6824,1.1292,3.9319,354.112,345.0985,356.0016	-6.4735,1.5656,4.5922,6.3241,337.1503,15.4214	-6.1297,1.5444,4.62,8.7499,20.3168,353.8127	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
7.0433,11,1	-6.6824,1.1292,3.9319,354.1079,345.0933,355.9975	-6.4737,1.5653,4.5924,6.4143,337.1497,15.4476	-6.1415,1.5433,4.6187,9.1891,18.1943,353.0838	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
7.072,11,1	-6.6824,1.1292,3.9319,354.1086,345.0854,355.9965	-6.4739,1.5653,4.5925,6.4571,337.1786,15.5196	-6.1521,1.5436,4.6177,9.3622,16.3953,352.2932	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.553,0.8552,4.977,0,0.0001,0.0011	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
